"Date","State","Race","Cases","Deaths","DateAsDate","PrevDate","PrevCases","PrevDeaths","NewCases","NewDeaths"
20200816,"ME","White",2592,113,2020-08-16,20200809,2493,111,99,2
20200823,"ME","White",2732,114,2020-08-23,20200816,2592,113,140,1
20200830,"ME","White",2880,117,2020-08-30,20200823,2732,114,148,3
20200906,"ME","White",3012,119,2020-09-06,20200830,2880,117,132,2
20200913,"ME","White",3184,119,2020-09-13,20200906,3012,119,172,0
20200920,"ME","White",3364,121,2020-09-20,20200913,3184,119,180,2
20200927,"ME","White",3540,121,2020-09-27,20200920,3364,121,176,0
20201004,"ME","White",3746,121,2020-10-04,20200927,3540,121,206,0
20201011,"ME","White",3929,128,2020-10-11,20201004,3746,121,183,7
20201018,"ME","White",4110,128,2020-10-18,20201011,3929,128,181,0
20201025,"ME","White",4330,132,2020-10-25,20201018,4110,128,220,4
20201101,"ME","White",4758,132,2020-11-01,20201025,4330,132,428,0
20201108,"ME","White",5560,134,2020-11-08,20201101,4758,132,802,2
20201115,"ME","White",6642,137,2020-11-15,20201108,5560,134,1082,3
20201122,"ME","White",7838,150,2020-11-22,20201115,6642,137,1196,13
20201129,"ME","White",8821,157,2020-11-29,20201122,7838,150,983,7
20201206,"ME","White",10371,169,2020-12-06,20201129,8821,157,1550,12
20201213,"ME","White",12356,196,2020-12-13,20201206,10371,169,1985,27
20201220,"ME","White",14652,221,2020-12-20,20201213,12356,196,2296,25
20201227,"ME","White",16842,247,2020-12-27,20201220,14652,221,2190,26
20210103,"ME","White",19652,271,2021-01-03,20201227,16842,247,2810,24
20210110,"ME","White",22563,302,2021-01-10,20210103,19652,271,2911,31
20210117,"ME","White",25951,370,2021-01-17,20210110,22563,302,3388,68
20210124,"ME","White",28380,436,2021-01-24,20210117,25951,370,2429,66
20210131,"ME","White",30731,466,2021-01-31,20210124,28380,436,2351,30
20210207,"ME","White",32252,507,2021-02-07,20210131,30731,466,1521,41
20210214,"ME","White",33388,541,2021-02-14,20210207,32252,507,1136,34
20210221,"ME","White",34234,554,2021-02-21,20210214,33388,541,846,13
20210228,"ME","White",35241,562,2021-02-28,20210221,34234,554,1007,8
20210307,"ME","White",36271,602,2021-03-07,20210228,35241,562,1030,40
20200419,"MI","AIAN",227.666666666667,16,2020-04-19,20200412,227.666666666667,16,0,0
20200426,"MI","AIAN",234.2,16,2020-04-26,20200419,227.666666666667,16,6.53333333333333,0
20200503,"MI","AIAN",234.2,20,2020-05-03,20200426,234.2,16,0,4
20200510,"MI","AIAN",235,20.3095238095238,2020-05-10,20200503,234.2,20,0.800000000000011,0.30952380952381
20200517,"MI","AIAN",255,20.3095238095238,2020-05-17,20200510,235,20.3095238095238,20,0
20200524,"MI","AIAN",263.2,20.3095238095238,2020-05-24,20200517,255,20.3095238095238,8.19999999999999,0
20200531,"MI","AIAN",263.2,20.3095238095238,2020-05-31,20200524,263.2,20.3095238095238,0,0
20200607,"MI","AIAN",263.2,20.3095238095238,2020-06-07,20200531,263.2,20.3095238095238,0,0
20200614,"MI","AIAN",263.2,20.3095238095238,2020-06-14,20200607,263.2,20.3095238095238,0,0
20200621,"MI","AIAN",263.2,20.3095238095238,2020-06-21,20200614,263.2,20.3095238095238,0,0
20200628,"MI","AIAN",270,20.3095238095238,2020-06-28,20200621,263.2,20.3095238095238,6.80000000000001,0
20200705,"MI","AIAN",286,20.3095238095238,2020-07-05,20200628,270,20.3095238095238,16,0
20200712,"MI","AIAN",296,20.3095238095238,2020-07-12,20200705,286,20.3095238095238,10,0
20200719,"MI","AIAN",318,20.3095238095238,2020-07-19,20200712,296,20.3095238095238,22,0
20200726,"MI","AIAN",329,20.3095238095238,2020-07-26,20200719,318,20.3095238095238,11,0
20200802,"MI","AIAN",358,20.3095238095238,2020-08-02,20200726,329,20.3095238095238,29,0
20200809,"MI","AIAN",391,20.3095238095238,2020-08-09,20200802,358,20.3095238095238,33,0
20200816,"MI","AIAN",422,20.3095238095238,2020-08-16,20200809,391,20.3095238095238,31,0
20200823,"MI","AIAN",446,20.3095238095238,2020-08-23,20200816,422,20.3095238095238,24,0
20200830,"MI","AIAN",482,20.3095238095238,2020-08-30,20200823,446,20.3095238095238,36,0
20200906,"MI","AIAN",504,20.3095238095238,2020-09-06,20200830,482,20.3095238095238,22,0
20200913,"MI","AIAN",524,20.3095238095238,2020-09-13,20200906,504,20.3095238095238,20,0
20200920,"MI","AIAN",556,20.3095238095238,2020-09-20,20200913,524,20.3095238095238,32,0
20200927,"MI","AIAN",597,20.3095238095238,2020-09-27,20200920,556,20.3095238095238,41,0
20201004,"MI","AIAN",650,23,2020-10-04,20200927,597,20.3095238095238,53,2.69047619047619
20201011,"MI","AIAN",702,24,2020-10-11,20201004,650,23,52,1
20201018,"MI","AIAN",774,24,2020-10-18,20201011,702,24,72,0
20201025,"MI","AIAN",870,24,2020-10-25,20201018,774,24,96,0
20201101,"MI","AIAN",987,25,2020-11-01,20201025,870,24,117,1
20201108,"MI","AIAN",1194,27,2020-11-08,20201101,987,25,207,2
20201115,"MI","AIAN",1440,28,2020-11-15,20201108,1194,27,246,1
20201122,"MI","AIAN",1683,30,2020-11-22,20201115,1440,28,243,2
20201129,"MI","AIAN",1878,33,2020-11-29,20201122,1683,30,195,3
20201206,"MI","AIAN",2171,39,2020-12-06,20201129,1878,33,293,6
20201213,"MI","AIAN",2374,45,2020-12-13,20201206,2171,39,203,6
20201220,"MI","AIAN",2530,56,2020-12-20,20201213,2374,45,156,11
20201227,"MI","AIAN",2671,59,2020-12-27,20201220,2530,56,141,3
20210103,"MI","AIAN",2817,63,2021-01-03,20201227,2671,59,146,4
20210110,"MI","AIAN",2961,65,2021-01-10,20210103,2817,63,144,2
20210117,"MI","AIAN",3095,67,2021-01-17,20210110,2961,65,134,2
20210124,"MI","AIAN",3188,73,2021-01-24,20210117,3095,67,93,6
20210131,"MI","AIAN",3273,73,2021-01-31,20210124,3188,73,85,0
20210207,"MI","AIAN",3341,75.5,2021-02-07,20210131,3273,73,68,2.5
20210214,"MI","AIAN",3399,75.5,2021-02-14,20210207,3341,75.5,58,0
20210221,"MI","AIAN",3458,78,2021-02-21,20210214,3399,75.5,59,2.5
20210228,"MI","AIAN",3522,79,2021-02-28,20210221,3458,78,64,1
20210307,"MI","AIAN",3596,79,2021-03-07,20210228,3522,79,74,0
20200419,"MI","Asian",628,23,2020-04-19,20200412,246,14,382,9
20200426,"MI","Asian",755,33,2020-04-26,20200419,628,23,127,10
20200503,"MI","Asian",875,40,2020-05-03,20200426,755,33,120,7
20200510,"MI","Asian",942,45,2020-05-10,20200503,875,40,67,5
20200517,"MI","Asian",1022,48,2020-05-17,20200510,942,45,80,3
20200524,"MI","Asian",1093,52,2020-05-24,20200517,1022,48,71,4
20200531,"MI","Asian",1147,54,2020-05-31,20200524,1093,52,54,2
20200607,"MI","Asian",1427,76,2020-06-07,20200531,1147,54,280,22
20200614,"MI","Asian",1468,77,2020-06-14,20200607,1427,76,41,1
20200621,"MI","Asian",1516,78.6666666666667,2020-06-21,20200614,1468,77,48,1.66666666666667
20200628,"MI","Asian",1557,78.6666666666667,2020-06-28,20200621,1516,78.6666666666667,41,0
20200705,"MI","Asian",1591,78.6666666666667,2020-07-05,20200628,1557,78.6666666666667,34,0
20200712,"MI","Asian",1630,79.0833333333333,2020-07-12,20200705,1591,78.6666666666667,39,0.416666666666657
20200719,"MI","Asian",1671,79.0833333333333,2020-07-19,20200712,1630,79.0833333333333,41,0
20200726,"MI","Asian",1714,79.0833333333333,2020-07-26,20200719,1671,79.0833333333333,43,0
20200802,"MI","Asian",1761,79.0833333333333,2020-08-02,20200726,1714,79.0833333333333,47,0
20200809,"MI","Asian",1828,79.0833333333333,2020-08-09,20200802,1761,79.0833333333333,67,0
20200816,"MI","Asian",1897,79.0833333333333,2020-08-16,20200809,1828,79.0833333333333,69,0
20200823,"MI","Asian",1985,81,2020-08-23,20200816,1897,79.0833333333333,88,1.91666666666667
20200830,"MI","Asian",2106,85.75,2020-08-30,20200823,1985,81,121,4.75
20200906,"MI","Asian",2185,85.75,2020-09-06,20200830,2106,85.75,79,0
20200913,"MI","Asian",2274,86,2020-09-13,20200906,2185,85.75,89,0.25
20200920,"MI","Asian",2398,88,2020-09-20,20200913,2274,86,124,2
20200927,"MI","Asian",2541,89.5,2020-09-27,20200920,2398,88,143,1.5
20201004,"MI","Asian",2699,89.6666666666667,2020-10-04,20200927,2541,89.5,158,0.166666666666671
20201011,"MI","Asian",2880,90,2020-10-11,20201004,2699,89.6666666666667,181,0.333333333333329
20201018,"MI","Asian",3049,90,2020-10-18,20201011,2880,90,169,0
20201025,"MI","Asian",3325,93,2020-10-25,20201018,3049,90,276,3
20201101,"MI","Asian",3589,95,2020-11-01,20201025,3325,93,264,2
20201108,"MI","Asian",3951,98,2020-11-08,20201101,3589,95,362,3
20201115,"MI","Asian",4486,103,2020-11-15,20201108,3951,98,535,5
20201122,"MI","Asian",5056,106,2020-11-22,20201115,4486,103,570,3
20201129,"MI","Asian",5655,107,2020-11-29,20201122,5056,106,599,1
20201206,"MI","Asian",6205,112,2020-12-06,20201129,5655,107,550,5
20201213,"MI","Asian",6729,119,2020-12-13,20201206,6205,112,524,7
20201220,"MI","Asian",7199,123,2020-12-20,20201213,6729,119,470,4
20201227,"MI","Asian",7487,129,2020-12-27,20201220,7199,123,288,6
20210103,"MI","Asian",7791,132,2021-01-03,20201227,7487,129,304,3
20210110,"MI","Asian",8248,145,2021-01-10,20210103,7791,132,457,13
20210117,"MI","Asian",8706,152,2021-01-17,20210110,8248,145,458,7
20210124,"MI","Asian",9051,156,2021-01-24,20210117,8706,152,345,4
20210131,"MI","Asian",9382,158,2021-01-31,20210124,9051,156,331,2
20210207,"MI","Asian",9604,163,2021-02-07,20210131,9382,158,222,5
20210214,"MI","Asian",9838,169,2021-02-14,20210207,9604,163,234,6
20210221,"MI","Asian",9991,176.5,2021-02-21,20210214,9838,169,153,7.5
20210228,"MI","Asian",10176,177,2021-02-28,20210221,9991,176.5,185,0.5
20210307,"MI","Asian",10362,179,2021-03-07,20210228,10176,177,186,2
20200419,"MI","Black",10369,956,2020-04-19,20200412,8130,594,2239,362
20200426,"MI","Black",12088,1359,2020-04-26,20200419,10369,956,1719,403
20200503,"MI","Black",14001,1660,2020-05-03,20200426,12088,1359,1913,301
20200510,"MI","Black",15084,1865,2020-05-10,20200503,14001,1660,1083,205
20200517,"MI","Black",15854,1956,2020-05-17,20200510,15084,1865,770,91
20200524,"MI","Black",16950,2091,2020-05-24,20200517,15854,1956,1096,135
20200531,"MI","Black",17793,2196,2020-05-31,20200524,16950,2091,843,105
20200607,"MI","Black",18991,2345,2020-06-07,20200531,17793,2196,1198,149
20200614,"MI","Black",19509,2395,2020-06-14,20200607,18991,2345,518,50
20200621,"MI","Black",19919,2419,2020-06-21,20200614,19509,2395,410,24
20200628,"MI","Black",20331,2446,2020-06-28,20200621,19919,2419,412,27
20200705,"MI","Black",20823,2464,2020-07-05,20200628,20331,2446,492,18
20200712,"MI","Black",21485,2496,2020-07-12,20200705,20823,2464,662,32
20200719,"MI","Black",22293,2516,2020-07-19,20200712,21485,2496,808,20
20200726,"MI","Black",22949,2531,2020-07-26,20200719,22293,2516,656,15
20200802,"MI","Black",23547,2547,2020-08-02,20200726,22949,2531,598,16
20200809,"MI","Black",24000,2563,2020-08-09,20200802,23547,2547,453,16
20200816,"MI","Black",24544,2575,2020-08-16,20200809,24000,2563,544,12
20200823,"MI","Black",24935,2591,2020-08-23,20200816,24544,2575,391,16
20200830,"MI","Black",25476,2612,2020-08-30,20200823,24935,2591,541,21
20200906,"MI","Black",25918,2619,2020-09-06,20200830,25476,2612,442,7
20200913,"MI","Black",26446,2662,2020-09-13,20200906,25918,2619,528,43
20200920,"MI","Black",26884,2666,2020-09-20,20200913,26446,2662,438,4
20200927,"MI","Black",27260,2683,2020-09-27,20200920,26884,2666,376,17
20201004,"MI","Black",27715,2694,2020-10-04,20200927,27260,2683,455,11
20201011,"MI","Black",28221,2709,2020-10-11,20201004,27715,2694,506,15
20201018,"MI","Black",28848,2722,2020-10-18,20201011,28221,2709,627,13
20201025,"MI","Black",30058,2735,2020-10-25,20201018,28848,2722,1210,13
20201101,"MI","Black",31383,2744,2020-11-01,20201025,30058,2735,1325,9
20201108,"MI","Black",33364,2755,2020-11-08,20201101,31383,2744,1981,11
20201115,"MI","Black",36185,2789,2020-11-15,20201108,33364,2755,2821,34
20201122,"MI","Black",40053,2823,2020-11-22,20201115,36185,2789,3868,34
20201129,"MI","Black",43239,2861,2020-11-29,20201122,40053,2823,3186,38
20201206,"MI","Black",47701,2924,2020-12-06,20201129,43239,2861,4462,63
20201213,"MI","Black",51917,3016,2020-12-13,20201206,47701,2924,4216,92
20201220,"MI","Black",52543.5,3089,2020-12-20,20201213,51917,3016,626.5,73
20201227,"MI","Black",52543.5,3160,2020-12-27,20201220,52543.5,3089,0,71
20210103,"MI","Black",52543.5,3226,2021-01-03,20201227,52543.5,3160,0,66
20210110,"MI","Black",63301,3317,2021-01-10,20210103,52543.5,3226,10757.5,91
20210117,"MI","Black",65492,3379,2021-01-17,20210110,63301,3317,2191,62
20210124,"MI","Black",67196,3440,2021-01-24,20210117,65492,3379,1704,61
20210131,"MI","Black",68789,3493,2021-01-31,20210124,67196,3440,1593,53
20210207,"MI","Black",69990,3529,2021-02-07,20210131,68789,3493,1201,36
20210214,"MI","Black",71151,3558,2021-02-14,20210207,69990,3529,1161,29
20210221,"MI","Black",72139,3585,2021-02-21,20210214,71151,3558,988,27
20210228,"MI","Black",73208,3608,2021-02-28,20210221,72139,3585,1069,23
20210307,"MI","Black",74321,3634,2021-03-07,20210228,73208,3608,1113,26
20200419,"MI","Multiracial",1885,47,2020-04-19,20200412,985,14,900,33
20200426,"MI","Multiracial",2644,66,2020-04-26,20200419,1885,47,759,19
20200503,"MI","Multiracial",3062,80,2020-05-03,20200426,2644,66,418,14
20200510,"MI","Multiracial",3771,91,2020-05-10,20200503,3062,80,709,11
20200517,"MI","Multiracial",4091,97,2020-05-17,20200510,3771,91,320,6
20200524,"MI","Multiracial",4368.75,100.666666666667,2020-05-24,20200517,4091,97,277.75,3.66666666666667
20200531,"MI","Multiracial",4368.75,100.666666666667,2020-05-31,20200524,4368.75,100.666666666667,0,0
20200607,"MI","Multiracial",4568,100.666666666667,2020-06-07,20200531,4368.75,100.666666666667,199.25,0
20200614,"MI","Multiracial",4600,100.666666666667,2020-06-14,20200607,4568,100.666666666667,32,0
20200621,"MI","Multiracial",4648,100.666666666667,2020-06-21,20200614,4600,100.666666666667,48,0
20200628,"MI","Multiracial",4763,100.666666666667,2020-06-28,20200621,4648,100.666666666667,115,0
20200705,"MI","Multiracial",4940,100.6875,2020-07-05,20200628,4763,100.666666666667,177,0.0208333333333286
20200712,"MI","Multiracial",5168,100.6875,2020-07-12,20200705,4940,100.6875,228,0
20200719,"MI","Multiracial",5428,100.6875,2020-07-19,20200712,5168,100.6875,260,0
20200726,"MI","Multiracial",5696,100.6875,2020-07-26,20200719,5428,100.6875,268,0
20200802,"MI","Multiracial",6050,100.6875,2020-08-02,20200726,5696,100.6875,354,0
20200809,"MI","Multiracial",6406,100.6875,2020-08-09,20200802,6050,100.6875,356,0
20200816,"MI","Multiracial",6768,100.6875,2020-08-16,20200809,6406,100.6875,362,0
20200823,"MI","Multiracial",7162,100.6875,2020-08-23,20200816,6768,100.6875,394,0
20200830,"MI","Multiracial",7605,101.636363636364,2020-08-30,20200823,7162,100.6875,443,0.94886363636364
20200906,"MI","Multiracial",7913,101.636363636364,2020-09-06,20200830,7605,101.636363636364,308,0
20200913,"MI","Multiracial",8247,101.636363636364,2020-09-13,20200906,7913,101.636363636364,334,0
20200920,"MI","Multiracial",8516,101.636363636364,2020-09-20,20200913,8247,101.636363636364,269,0
20200927,"MI","Multiracial",8884,101.636363636364,2020-09-27,20200920,8516,101.636363636364,368,0
20201004,"MI","Multiracial",9231,102,2020-10-04,20200927,8884,101.636363636364,347,0.36363636363636
20201011,"MI","Multiracial",9564,103.5,2020-10-11,20201004,9231,102,333,1.5
20201018,"MI","Multiracial",9985,103.5,2020-10-18,20201011,9564,103.5,421,0
20201025,"MI","Multiracial",10678,107,2020-10-25,20201018,9985,103.5,693,3.5
20201101,"MI","Multiracial",11598,109,2020-11-01,20201025,10678,107,920,2
20201108,"MI","Multiracial",12785,114,2020-11-08,20201101,11598,109,1187,5
20201115,"MI","Multiracial",14049,124,2020-11-15,20201108,12785,114,1264,10
20201122,"MI","Multiracial",15304,131,2020-11-22,20201115,14049,124,1255,7
20201129,"MI","Multiracial",16386,142,2020-11-29,20201122,15304,131,1082,11
20201206,"MI","Multiracial",17702,165,2020-12-06,20201129,16386,142,1316,23
20201213,"MI","Multiracial",18831,175,2020-12-13,20201206,17702,165,1129,10
20201220,"MI","Multiracial",20060,196,2020-12-20,20201213,18831,175,1229,21
20201227,"MI","Multiracial",20643,204,2020-12-27,20201220,20060,196,583,8
20210103,"MI","Multiracial",21291,214.5,2021-01-03,20201227,20643,204,648,10.5
20210110,"MI","Multiracial",22276,218,2021-01-10,20210103,21291,214.5,985,3.5
20210117,"MI","Multiracial",23111,227.5,2021-01-17,20210110,22276,218,835,9.5
20210124,"MI","Multiracial",23725,232,2021-01-24,20210117,23111,227.5,614,4.5
20210131,"MI","Multiracial",24239,241,2021-01-31,20210124,23725,232,514,9
20210207,"MI","Multiracial",24608,248,2021-02-07,20210131,24239,241,369,7
20210214,"MI","Multiracial",24978,256,2021-02-14,20210207,24608,248,370,8
20210221,"MI","Multiracial",25248,260,2021-02-21,20210214,24978,256,270,4
20210228,"MI","Multiracial",25582,268,2021-02-28,20210221,25248,260,334,8
20210307,"MI","Multiracial",25954,270,2021-03-07,20210228,25582,268,372,2
20200419,"MI","Other",942,47,2020-04-19,20200412,739,29,203,18
20200426,"MI","Other",1511,66,2020-04-26,20200419,942,47,569,19
20200503,"MI","Other",1750,80,2020-05-03,20200426,1511,66,239,14
20200510,"MI","Other",2356,91,2020-05-10,20200503,1750,80,606,11
20200517,"MI","Other",2557,97,2020-05-17,20200510,2356,91,201,6
20200524,"MI","Other",2733,104,2020-05-24,20200517,2557,97,176,7
20200531,"MI","Other",2869,109,2020-05-31,20200524,2733,104,136,5
20200607,"MI","Other",3447,113,2020-06-07,20200531,2869,109,578,4
20200614,"MI","Other",3593,115,2020-06-14,20200607,3447,113,146,2
20200621,"MI","Other",3748,116,2020-06-21,20200614,3593,115,155,1
20200628,"MI","Other",3987,119,2020-06-28,20200621,3748,116,239,3
20200705,"MI","Other",4299,121,2020-07-05,20200628,3987,119,312,2
20200712,"MI","Other",4565,121.25,2020-07-12,20200705,4299,121,266,0.25
20200719,"MI","Other",4886,121.25,2020-07-19,20200712,4565,121.25,321,0
20200726,"MI","Other",5207,121.5,2020-07-26,20200719,4886,121.25,321,0.25
20200802,"MI","Other",5547,122.333333333333,2020-08-02,20200726,5207,121.5,340,0.833333333333329
20200809,"MI","Other",5827,124,2020-08-09,20200802,5547,122.333333333333,280,1.66666666666667
20200816,"MI","Other",6193,126,2020-08-16,20200809,5827,124,366,2
20200823,"MI","Other",6488,128,2020-08-23,20200816,6193,126,295,2
20200830,"MI","Other",6931,129,2020-08-30,20200823,6488,128,443,1
20200906,"MI","Other",7363,131,2020-09-06,20200830,6931,129,432,2
20200913,"MI","Other",7850,134,2020-09-13,20200906,7363,131,487,3
20200920,"MI","Other",8148,138,2020-09-20,20200913,7850,134,298,4
20200927,"MI","Other",8480,139.5,2020-09-27,20200920,8148,138,332,1.5
20201004,"MI","Other",8855,144,2020-10-04,20200927,8480,139.5,375,4.5
20201011,"MI","Other",9326,146,2020-10-11,20201004,8855,144,471,2
20201018,"MI","Other",9788,150,2020-10-18,20201011,9326,146,462,4
20201025,"MI","Other",10539,153,2020-10-25,20201018,9788,150,751,3
20201101,"MI","Other",11605,160,2020-11-01,20201025,10539,153,1066,7
20201108,"MI","Other",13356,165,2020-11-08,20201101,11605,160,1751,5
20201115,"MI","Other",15916,177,2020-11-15,20201108,13356,165,2560,12
20201122,"MI","Other",18703,201,2020-11-22,20201115,15916,177,2787,24
20201129,"MI","Other",21708,220,2020-11-29,20201122,18703,201,3005,19
20201206,"MI","Other",24271,251,2020-12-06,20201129,21708,220,2563,31
20201213,"MI","Other",26236,277,2020-12-13,20201206,24271,251,1965,26
20201220,"MI","Other",27717,307,2020-12-20,20201213,26236,277,1481,30
20201227,"MI","Other",28794,324,2020-12-27,20201220,27717,307,1077,17
20210103,"MI","Other",29787,349,2021-01-03,20201227,28794,324,993,25
20210110,"MI","Other",30942,373.5,2021-01-10,20210103,29787,349,1155,24.5
20210117,"MI","Other",31842,383,2021-01-17,20210110,30942,373.5,900,9.5
20210124,"MI","Other",32612,389,2021-01-24,20210117,31842,383,770,6
20210131,"MI","Other",33305,395,2021-01-31,20210124,32612,389,693,6
20210207,"MI","Other",33837,403.5,2021-02-07,20210131,33305,395,532,8.5
20210214,"MI","Other",34227,406,2021-02-14,20210207,33837,403.5,390,2.5
20210221,"MI","Other",34562,412,2021-02-21,20210214,34227,406,335,6
20210228,"MI","Other",35054,419,2021-02-28,20210221,34562,412,492,7
20210307,"MI","Other",35465,425,2021-03-07,20210228,35054,419,411,6
20200419,"MI","Unknown",7823,216.706896551724,2020-04-19,20200412,7637,216.706896551724,186,0
20200426,"MI","Unknown",8311,216.706896551724,2020-04-26,20200419,7823,216.706896551724,488,0
20200503,"MI","Unknown",8855.8,216.706896551724,2020-05-03,20200426,8311,216.706896551724,544.799999999999,0
20200510,"MI","Unknown",8855.8,216.706896551724,2020-05-10,20200503,8855.8,216.706896551724,0,0
20200517,"MI","Unknown",9205,216.706896551724,2020-05-17,20200510,8855.8,216.706896551724,349.200000000001,0
20200524,"MI","Unknown",9351.4,216.706896551724,2020-05-24,20200517,9205,216.706896551724,146.4,0
20200531,"MI","Unknown",9351.4,216.706896551724,2020-05-31,20200524,9351.4,216.706896551724,0,0
20200607,"MI","Unknown",11622.8,216.706896551724,2020-06-07,20200531,9351.4,216.706896551724,2271.4,0
20200614,"MI","Unknown",11622.8,216.706896551724,2020-06-14,20200607,11622.8,216.706896551724,0,0
20200621,"MI","Unknown",11622.8,216.706896551724,2020-06-21,20200614,11622.8,216.706896551724,0,0
20200628,"MI","Unknown",11718,216.706896551724,2020-06-28,20200621,11622.8,216.706896551724,95.2000000000007,0
20200705,"MI","Unknown",12214,216.706896551724,2020-07-05,20200628,11718,216.706896551724,496,0
20200712,"MI","Unknown",12723,216.706896551724,2020-07-12,20200705,12214,216.706896551724,509,0
