"State","Race","Date","Cases","Deaths","DateAsDate","PrevDate","PrevCases","PrevDeaths","NewCases","NewDeaths","NewCases_Lag_1","NewCases_Lag_2","NewCases_Lag_3","NewCases_Lag_4","NewCases_Lag_5","NewCases_Lag_6","NewCases_Lag_7","NewCases_Lag_8"
"AK","Other",20200705,22,0,2020-07-05,20200628,17,0,5,0,0.5,1.5,3,0,0,0,2,1
"AK","Other",20200712,30,0,2020-07-12,20200705,22,0,8,0,5,0.5,1.5,3,0,0,0,2
"AK","Other",20200719,38,0,2020-07-19,20200712,30,0,8,0,8,5,0.5,1.5,3,0,0,0
"AK","Other",20200726,43,0,2020-07-26,20200719,38,0,5,0,8,8,5,0.5,1.5,3,0,0
"AK","Other",20200802,64,0,2020-08-02,20200726,43,0,21,0,5,8,8,5,0.5,1.5,3,0
"AK","Other",20200809,91,0,2020-08-09,20200802,64,0,27,0,21,5,8,8,5,0.5,1.5,3
"AK","Other",20200816,111,0,2020-08-16,20200809,91,0,20,0,27,21,5,8,8,5,0.5,1.5
"AK","Other",20200823,164,0,2020-08-23,20200816,111,0,53,0,20,27,21,5,8,8,5,0.5
"AK","Other",20200830,181,0,2020-08-30,20200823,164,0,17,0,53,20,27,21,5,8,8,5
"AK","Other",20200906,201,0,2020-09-06,20200830,181,0,20,0,17,53,20,27,21,5,8,8
"AK","Other",20200913,218,0,2020-09-13,20200906,201,0,17,0,20,17,53,20,27,21,5,8
"AK","Other",20200920,239,0,2020-09-20,20200913,218,0,21,0,17,20,17,53,20,27,21,5
"AK","Other",20200927,291,0,2020-09-27,20200920,239,0,52,0,21,17,20,17,53,20,27,21
"AK","Other",20201004,352,0,2020-10-04,20200927,291,0,61,0,52,21,17,20,17,53,20,27
"AK","Other",20201011,404,0,2020-10-11,20201004,352,0,52,0,61,52,21,17,20,17,53,20
"AK","Other",20201018,452,0,2020-10-18,20201011,404,0,48,0,52,61,52,21,17,20,17,53
"AK","Other",20201025,531,0,2020-10-25,20201018,452,0,79,0,48,52,61,52,21,17,20,17
"AK","Other",20201101,778,1,2020-11-01,20201025,531,0,247,1,79,48,52,61,52,21,17,20
"AK","Other",20201108,1085,1,2020-11-08,20201101,778,1,307,0,247,79,48,52,61,52,21,17
"AK","Other",20201115,1479,1.72727272727273,2020-11-15,20201108,1085,1,394,0.727272727272727,307,247,79,48,52,61,52,21
"AK","Other",20201122,2006,1.72727272727273,2020-11-22,20201115,1479,1.72727272727273,527,0,394,307,247,79,48,52,61,52
"AK","Other",20201129,2926,1.72727272727273,2020-11-29,20201122,2006,1.72727272727273,920,0,527,394,307,247,79,48,52,61
"AK","Other",20201206,4477,1.72727272727273,2020-12-06,20201129,2926,1.72727272727273,1551,0,920,527,394,307,247,79,48,52
"AK","Other",20201213,5062,1.72727272727273,2020-12-13,20201206,4477,1.72727272727273,585,0,1551,920,527,394,307,247,79,48
"AK","Other",20201220,5577,1.72727272727273,2020-12-20,20201213,5062,1.72727272727273,515,0,585,1551,920,527,394,307,247,79
"AK","Other",20201227,5863,1.72727272727273,2020-12-27,20201220,5577,1.72727272727273,286,0,515,585,1551,920,527,394,307,247
"AK","Other",20210103,6083,1.72727272727273,2021-01-03,20201227,5863,1.72727272727273,220,0,286,515,585,1551,920,527,394,307
"AK","Other",20210110,6371,1.72727272727273,2021-01-10,20210103,6083,1.72727272727273,288,0,220,286,515,585,1551,920,527,394
"AK","Other",20210117,6514,1.72727272727273,2021-01-17,20210110,6371,1.72727272727273,143,0,288,220,286,515,585,1551,920,527
"AK","Other",20210124,6617,1.72727272727273,2021-01-24,20210117,6514,1.72727272727273,103,0,143,288,220,286,515,585,1551,920
"AK","Other",20210131,6688,1.72727272727273,2021-01-31,20210124,6617,1.72727272727273,71,0,103,143,288,220,286,515,585,1551
"AK","Other",20210207,6746,1.72727272727273,2021-02-07,20210131,6688,1.72727272727273,58,0,71,103,143,288,220,286,515,585
"AK","Other",20210214,6855,1.72727272727273,2021-02-14,20210207,6746,1.72727272727273,109,0,58,71,103,143,288,220,286,515
"AK","Other",20210221,6962,1.72727272727273,2021-02-21,20210214,6855,1.72727272727273,107,0,109,58,71,103,143,288,220,286
"AK","Other",20210228,7033,1.72727272727273,2021-02-28,20210221,6962,1.72727272727273,71,0,107,109,58,71,103,143,288,220
"AK","Other",20210307,7130,1.72727272727273,2021-03-07,20210228,7033,1.72727272727273,97,0,71,107,109,58,71,103,143,288
"AK","Unknown",20200419,47.0588235294118,0.727272727272727,2020-04-19,20200412,47.0588235294118,0.727272727272727,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"AK","Unknown",20200426,47.0588235294118,0.727272727272727,2020-04-26,20200419,47.0588235294118,0.727272727272727,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AK","Unknown",20200503,47.0588235294118,0.727272727272727,2020-05-03,20200426,47.0588235294118,0.727272727272727,0,0,0,0,NA,NA,NA,NA,NA,NA
"AK","Unknown",20200510,47.0588235294118,0.727272727272727,2020-05-10,20200503,47.0588235294118,0.727272727272727,0,0,0,0,0,NA,NA,NA,NA,NA
"AK","Unknown",20200517,47.0588235294118,0.727272727272727,2020-05-17,20200510,47.0588235294118,0.727272727272727,0,0,0,0,0,0,NA,NA,NA,NA
"AK","Unknown",20200524,47.0588235294118,0.846153846153846,2020-05-24,20200517,47.0588235294118,0.727272727272727,0,0.118881118881119,0,0,0,0,0,NA,NA,NA
"AK","Unknown",20200531,47.0588235294118,0.846153846153846,2020-05-31,20200524,47.0588235294118,0.846153846153846,0,0,0,0,0,0,0,0,NA,NA
"AK","Unknown",20200607,47.0588235294118,0.846153846153846,2020-06-07,20200531,47.0588235294118,0.846153846153846,0,0,0,0,0,0,0,0,0,NA
"AK","Unknown",20200614,81,0.846153846153846,2020-06-14,20200607,47.0588235294118,0.846153846153846,33.9411764705882,0,0,0,0,0,0,0,0,0
"AK","Unknown",20200621,101,0.846153846153846,2020-06-21,20200614,81,0.846153846153846,20,0,33.9411764705882,0,0,0,0,0,0,0
"AK","Unknown",20200628,136,0.846153846153846,2020-06-28,20200621,101,0.846153846153846,35,0,20,33.9411764705882,0,0,0,0,0,0
"AK","Unknown",20200705,294,0.846153846153846,2020-07-05,20200628,136,0.846153846153846,158,0,35,20,33.9411764705882,0,0,0,0,0
"AK","Unknown",20200712,459,0.846153846153846,2020-07-12,20200705,294,0.846153846153846,165,0,158,35,20,33.9411764705882,0,0,0,0
"AK","Unknown",20200719,632,0.846153846153846,2020-07-19,20200712,459,0.846153846153846,173,0,165,158,35,20,33.9411764705882,0,0,0
"AK","Unknown",20200726,1056,0.846153846153846,2020-07-26,20200719,632,0.846153846153846,424,0,173,165,158,35,20,33.9411764705882,0,0
"AK","Unknown",20200802,1494,0.846153846153846,2020-08-02,20200726,1056,0.846153846153846,438,0,424,173,165,158,35,20,33.9411764705882,0
"AK","Unknown",20200809,2430,0.846153846153846,2020-08-09,20200802,1494,0.846153846153846,936,0,438,424,173,165,158,35,20,33.9411764705882
"AK","Unknown",20200816,2735,0.846153846153846,2020-08-16,20200809,2430,0.846153846153846,305,0,936,438,424,173,165,158,35,20
"AK","Unknown",20200823,2743.5,1.5,2020-08-23,20200816,2735,0.846153846153846,8.5,0.653846153846154,305,936,438,424,173,165,158,35
"AK","Unknown",20200830,2920,1.5,2020-08-30,20200823,2743.5,1.5,176.5,0,8.5,305,936,438,424,173,165,158
"AK","Unknown",20200906,2996.6,1.53846153846154,2020-09-06,20200830,2920,1.5,76.5999999999999,0.0384615384615385,176.5,8.5,305,936,438,424,173,165
"AK","Unknown",20200913,2996.6,1.53846153846154,2020-09-13,20200906,2996.6,1.53846153846154,0,0,76.5999999999999,176.5,8.5,305,936,438,424,173
"AK","Unknown",20200920,2996.6,1.53846153846154,2020-09-20,20200913,2996.6,1.53846153846154,0,0,0,76.5999999999999,176.5,8.5,305,936,438,424
"AK","Unknown",20200927,2996.6,1.53846153846154,2020-09-27,20200920,2996.6,1.53846153846154,0,0,0,0,76.5999999999999,176.5,8.5,305,936,438
"AK","Unknown",20201004,2996.6,1.53846153846154,2020-10-04,20200927,2996.6,1.53846153846154,0,0,0,0,0,76.5999999999999,176.5,8.5,305,936
"AK","Unknown",20201011,2996.6,1.53846153846154,2020-10-11,20201004,2996.6,1.53846153846154,0,0,0,0,0,0,76.5999999999999,176.5,8.5,305
"AK","Unknown",20201018,2996.6,1.53846153846154,2020-10-18,20201011,2996.6,1.53846153846154,0,0,0,0,0,0,0,76.5999999999999,176.5,8.5
"AK","Unknown",20201025,3515,2,2020-10-25,20201018,2996.6,1.53846153846154,518.4,0.461538461538461,0,0,0,0,0,0,76.5999999999999,176.5
"AK","Unknown",20201101,4599,4,2020-11-01,20201025,3515,2,1084,2,518.4,0,0,0,0,0,0,76.5999999999999
"AK","Unknown",20201108,5715,4,2020-11-08,20201101,4599,4,1116,0,1084,518.4,0,0,0,0,0,0
"AK","Unknown",20201115,6064.75,4.89655172413793,2020-11-15,20201108,5715,4,349.75,0.896551724137931,1116,1084,518.4,0,0,0,0,0
"AK","Unknown",20201122,6064.75,4.89655172413793,2020-11-22,20201115,6064.75,4.89655172413793,0,0,349.75,1116,1084,518.4,0,0,0,0
"AK","Unknown",20201129,6990,4.89655172413793,2020-11-29,20201122,6064.75,4.89655172413793,925.25,0,0,349.75,1116,1084,518.4,0,0,0
"AK","Unknown",20201206,8121,4.89655172413793,2020-12-06,20201129,6990,4.89655172413793,1131,0,925.25,0,349.75,1116,1084,518.4,0,0
"AK","Unknown",20201213,8241.2,4.89655172413793,2020-12-13,20201206,8121,4.89655172413793,120.200000000001,0,1131,925.25,0,349.75,1116,1084,518.4,0
"AK","Unknown",20201220,8241.2,4.89655172413793,2020-12-20,20201213,8241.2,4.89655172413793,0,0,120.200000000001,1131,925.25,0,349.75,1116,1084,518.4
"AK","Unknown",20201227,8536,4.89655172413793,2020-12-27,20201220,8241.2,4.89655172413793,294.799999999999,0,0,120.200000000001,1131,925.25,0,349.75,1116,1084
"AK","Unknown",20210103,9209.25,4.89655172413793,2021-01-03,20201227,8536,4.89655172413793,673.25,0,294.799999999999,0,120.200000000001,1131,925.25,0,349.75,1116
"AK","Unknown",20210110,9209.25,4.89655172413793,2021-01-10,20210103,9209.25,4.89655172413793,0,0,673.25,294.799999999999,0,120.200000000001,1131,925.25,0,349.75
"AK","Unknown",20210117,9385,4.89655172413793,2021-01-17,20210110,9209.25,4.89655172413793,175.75,0,0,673.25,294.799999999999,0,120.200000000001,1131,925.25,0
"AK","Unknown",20210124,9785,4.89655172413793,2021-01-24,20210117,9385,4.89655172413793,400,0,175.75,0,673.25,294.799999999999,0,120.200000000001,1131,925.25
"AK","Unknown",20210131,10083,4.89655172413793,2021-01-31,20210124,9785,4.89655172413793,298,0,400,175.75,0,673.25,294.799999999999,0,120.200000000001,1131
"AK","Unknown",20210207,10419,4.89655172413793,2021-02-07,20210131,10083,4.89655172413793,336,0,298,400,175.75,0,673.25,294.799999999999,0,120.200000000001
"AK","Unknown",20210214,10797,4.89655172413793,2021-02-14,20210207,10419,4.89655172413793,378,0,336,298,400,175.75,0,673.25,294.799999999999,0
"AK","Unknown",20210221,11090,5,2021-02-21,20210214,10797,4.89655172413793,293,0.103448275862069,378,336,298,400,175.75,0,673.25,294.799999999999
"AK","Unknown",20210228,11379,5,2021-02-28,20210221,11090,5,289,0,293,378,336,298,400,175.75,0,673.25
"AK","Unknown",20210307,11757,7,2021-03-07,20210228,11379,5,378,2,289,293,378,336,298,400,175.75,0
"AK","White",20200419,167,2,2020-04-19,20200412,133,2,34,0,NA,NA,NA,NA,NA,NA,NA,NA
"AK","White",20200426,190,4,2020-04-26,20200419,167,2,23,2,34,NA,NA,NA,NA,NA,NA,NA
"AK","White",20200503,216,4.22222222222222,2020-05-03,20200426,190,4,26,0.222222222222221,23,34,NA,NA,NA,NA,NA,NA
"AK","White",20200510,238,4.44444444444444,2020-05-10,20200503,216,4.22222222222222,22,0.222222222222221,26,23,34,NA,NA,NA,NA,NA
"AK","White",20200517,257,4.66666666666666,2020-05-17,20200510,238,4.44444444444444,19,0.222222222222221,22,26,23,34,NA,NA,NA,NA
"AK","White",20200524,263,4.88888888888889,2020-05-24,20200517,257,4.66666666666666,6,0.222222222222229,19,22,26,23,34,NA,NA,NA
"AK","White",20200531,274,5,2020-05-31,20200524,263,4.88888888888889,11,0.111111111111107,6,19,22,26,23,34,NA,NA
"AK","White",20200607,327,5,2020-06-07,20200531,274,5,53,0,11,6,19,22,26,23,34,NA
"AK","White",20200614,378,7,2020-06-14,20200607,327,5,51,2,53,11,6,19,22,26,23,34
"AK","White",20200621,430,7,2020-06-21,20200614,378,7,52,0,51,53,11,6,19,22,26,23
"AK","White",20200628,489,9,2020-06-28,20200621,430,7,59,2,52,51,53,11,6,19,22,26
"AK","White",20200705,541,10,2020-07-05,20200628,489,9,52,1,59,52,51,53,11,6,19,22
"AK","White",20200712,633,11,2020-07-12,20200705,541,10,92,1,52,59,52,51,53,11,6,19
"AK","White",20200719,726,11,2020-07-19,20200712,633,11,93,0,92,52,59,52,51,53,11,6
"AK","White",20200726,810,11,2020-07-26,20200719,726,11,84,0,93,92,52,59,52,51,53,11
"AK","White",20200802,901,11,2020-08-02,20200726,810,11,91,0,84,93,92,52,59,52,51,53
"AK","White",20200809,988,11,2020-08-09,20200802,901,11,87,0,91,84,93,92,52,59,52,51
"AK","White",20200816,1055,12,2020-08-16,20200809,988,11,67,1,87,91,84,93,92,52,59,52
"AK","White",20200823,1335,13,2020-08-23,20200816,1055,12,280,1,67,87,91,84,93,92,52,59
"AK","White",20200830,1425,15,2020-08-30,20200823,1335,13,90,2,280,67,87,91,84,93,92,52
"AK","White",20200906,1522,18,2020-09-06,20200830,1425,15,97,3,90,280,67,87,91,84,93,92
"AK","White",20200913,1618,18,2020-09-13,20200906,1522,18,96,0,97,90,280,67,87,91,84,93
"AK","White",20200920,1713,18,2020-09-20,20200913,1618,18,95,0,96,97,90,280,67,87,91,84
"AK","White",20200927,2285,23,2020-09-27,20200920,1713,18,572,5,95,96,97,90,280,67,87,91
"AK","White",20201004,3198,23,2020-10-04,20200927,2285,23,913,0,572,95,96,97,90,280,67,87
"AK","White",20201011,3590,24,2020-10-11,20201004,3198,23,392,1,913,572,95,96,97,90,280,67
"AK","White",20201018,4072,25,2020-10-18,20201011,3590,24,482,1,392,913,572,95,96,97,90,280
"AK","White",20201025,4547,25,2020-10-25,20201018,4072,25,475,0,482,392,913,572,95,96,97,90
"AK","White",20201101,5063,31,2020-11-01,20201025,4547,25,516,6,475,482,392,913,572,95,96,97
"AK","White",20201108,5655,31,2020-11-08,20201101,5063,31,592,0,516,475,482,392,913,572,95,96
"AK","White",20201115,6581,32,2020-11-15,20201108,5655,31,926,1,592,516,475,482,392,913,572,95
"AK","White",20201122,9378,37,2020-11-22,20201115,6581,32,2797,5,926,592,516,475,482,392,913,572
"AK","White",20201129,10211,40,2020-11-29,20201122,9378,37,833,3,2797,926,592,516,475,482,392,913
"AK","White",20201206,11070,50,2020-12-06,20201129,10211,40,859,10,833,2797,926,592,516,475,482,392
"AK","White",20201213,12050,61,2020-12-13,20201206,11070,50,980,11,859,833,2797,926,592,516,475,482
"AK","White",20201220,13978,66,2020-12-20,20201213,12050,61,1928,5,980,859,833,2797,926,592,516,475
"AK","White",20201227,14474,73,2020-12-27,20201220,13978,66,496,7,1928,980,859,833,2797,926,592,516
"AK","White",20210103,14842,80,2021-01-03,20201227,14474,73,368,7,496,1928,980,859,833,2797,926,592
"AK","White",20210110,16043,83,2021-01-10,20210103,14842,80,1201,3,368,496,1928,980,859,833,2797,926
"AK","White",20210117,16432,87,2021-01-17,20210110,16043,83,389,4,1201,368,496,1928,980,859,833,2797
"AK","White",20210124,16745,105,2021-01-24,20210117,16432,87,313,18,389,1201,368,496,1928,980,859,833
"AK","White",20210131,16972,105,2021-01-31,20210124,16745,105,227,0,313,389,1201,368,496,1928,980,859
"AK","White",20210207,17183,114,2021-02-07,20210131,16972,105,211,9,227,313,389,1201,368,496,1928,980
"AK","White",20210214,17430,117,2021-02-14,20210207,17183,114,247,3,211,227,313,389,1201,368,496,1928
"AK","White",20210221,17713,121,2021-02-21,20210214,17430,117,283,4,247,211,227,313,389,1201,368,496
"AK","White",20210228,17991,122,2021-02-28,20210221,17713,121,278,1,283,247,211,227,313,389,1201,368
"AK","White",20210307,18300,127,2021-03-07,20210228,17991,122,309,5,278,283,247,211,227,313,389,1201
"AL","Asian",20200419,43.5,2.8,2020-04-19,20200412,37,2.8,6.5,0,NA,NA,NA,NA,NA,NA,NA,NA
"AL","Asian",20200426,50,2.8,2020-04-26,20200419,43.5,2.8,6.5,0,6.5,NA,NA,NA,NA,NA,NA,NA
"AL","Asian",20200503,56,2.8,2020-05-03,20200426,50,2.8,6,0,6.5,6.5,NA,NA,NA,NA,NA,NA
"AL","Asian",20200510,60,2.8,2020-05-10,20200503,56,2.8,4,0,6,6.5,6.5,NA,NA,NA,NA,NA
"AL","Asian",20200517,70,3,2020-05-17,20200510,60,2.8,10,0.2,4,6,6.5,6.5,NA,NA,NA,NA
"AL","Asian",20200524,79,3,2020-05-24,20200517,70,3,9,0,10,4,6,6.5,6.5,NA,NA,NA
"AL","Asian",20200531,85.5,3,2020-05-31,20200524,79,3,6.5,0,9,10,4,6,6.5,6.5,NA,NA
"AL","Asian",20200607,96,4.27272727272727,2020-06-07,20200531,85.5,3,10.5,1.27272727272727,6.5,9,10,4,6,6.5,6.5,NA
"AL","Asian",20200614,113,4.27272727272727,2020-06-14,20200607,96,4.27272727272727,17,0,10.5,6.5,9,10,4,6,6.5,6.5
"AL","Asian",20200621,118,4.27272727272727,2020-06-21,20200614,113,4.27272727272727,5,0,17,10.5,6.5,9,10,4,6,6.5
"AL","Asian",20200628,150,4.27272727272727,2020-06-28,20200621,118,4.27272727272727,32,0,5,17,10.5,6.5,9,10,4,6
"AL","Asian",20200705,182,4.27272727272727,2020-07-05,20200628,150,4.27272727272727,32,0,32,5,17,10.5,6.5,9,10,4
"AL","Asian",20200712,216,4.27272727272727,2020-07-12,20200705,182,4.27272727272727,34,0,32,32,5,17,10.5,6.5,9,10
"AL","Asian",20200719,256,4.27272727272727,2020-07-19,20200712,216,4.27272727272727,40,0,34,32,32,5,17,10.5,6.5,9
"AL","Asian",20200726,286,4.27272727272727,2020-07-26,20200719,256,4.27272727272727,30,0,40,34,32,32,5,17,10.5,6.5
"AL","Asian",20200802,337,4.27272727272727,2020-08-02,20200726,286,4.27272727272727,51,0,30,40,34,32,32,5,17,10.5
"AL","Asian",20200809,371,4.27272727272727,2020-08-09,20200802,337,4.27272727272727,34,0,51,30,40,34,32,32,5,17
"AL","Asian",20200816,383,4.27272727272727,2020-08-16,20200809,371,4.27272727272727,12,0,34,51,30,40,34,32,32,5
"AL","Asian",20200823,429,5,2020-08-23,20200816,383,4.27272727272727,46,0.727272727272728,12,34,51,30,40,34,32,32
"AL","Asian",20200830,454,6,2020-08-30,20200823,429,5,25,1,46,12,34,51,30,40,34,32
"AL","Asian",20200906,483,7,2020-09-06,20200830,454,6,29,1,25,46,12,34,51,30,40,34
"AL","Asian",20200913,500,7.5,2020-09-13,20200906,483,7,17,0.5,29,25,46,12,34,51,30,40
"AL","Asian",20200920,509,7.5,2020-09-20,20200913,500,7.5,9,0,17,29,25,46,12,34,51,30
"AL","Asian",20200927,528,7.5,2020-09-27,20200920,509,7.5,19,0,9,17,29,25,46,12,34,51
"AL","Asian",20201004,561,7.5,2020-10-04,20200927,528,7.5,33,0,19,9,17,29,25,46,12,34
"AL","Asian",20201011,568,7.5,2020-10-11,20201004,561,7.5,7,0,33,19,9,17,29,25,46,12
"AL","Asian",20201018,575.5,7.5,2020-10-18,20201011,568,7.5,7.5,0,7,33,19,9,17,29,25,46
"AL","Asian",20201025,600,8,2020-10-25,20201018,575.5,7.5,24.5,0.5,7.5,7,33,19,9,17,29,25
"AL","Asian",20201101,628,9,2020-11-01,20201025,600,8,28,1,24.5,7.5,7,33,19,9,17,29
"AL","Asian",20201108,657,9,2020-11-08,20201101,628,9,29,0,28,24.5,7.5,7,33,19,9,17
"AL","Asian",20201115,696,11,2020-11-15,20201108,657,9,39,2,29,28,24.5,7.5,7,33,19,9
"AL","Asian",20201122,727,12,2020-11-22,20201115,696,11,31,1,39,29,28,24.5,7.5,7,33,19
"AL","Asian",20201129,804,12,2020-11-29,20201122,727,12,77,0,31,39,29,28,24.5,7.5,7,33
"AL","Asian",20201206,852,12,2020-12-06,20201129,804,12,48,0,77,31,39,29,28,24.5,7.5,7
"AL","Asian",20201213,1044,14,2020-12-13,20201206,852,12,192,2,48,77,31,39,29,28,24.5,7.5
"AL","Asian",20201220,1208,14,2020-12-20,20201213,1044,14,164,0,192,48,77,31,39,29,28,24.5
"AL","Asian",20201227,1317,15,2020-12-27,20201220,1208,14,109,1,164,192,48,77,31,39,29,28
"AL","Asian",20210103,1499,15,2021-01-03,20201227,1317,15,182,0,109,164,192,48,77,31,39,29
"AL","Asian",20210110,1639,16,2021-01-10,20210103,1499,15,140,1,182,109,164,192,48,77,31,39
"AL","Asian",20210117,1747,16,2021-01-17,20210110,1639,16,108,0,140,182,109,164,192,48,77,31
"AL","Asian",20210124,1887,17,2021-01-24,20210117,1747,16,140,1,108,140,182,109,164,192,48,77
"AL","Asian",20210131,1993,18,2021-01-31,20210124,1887,17,106,1,140,108,140,182,109,164,192,48
"AL","Asian",20210207,2077,19,2021-02-07,20210131,1993,18,84,1,106,140,108,140,182,109,164,192
"AL","Asian",20210214,2160,22,2021-02-14,20210207,2077,19,83,3,84,106,140,108,140,182,109,164
"AL","Asian",20210221,2172,22,2021-02-21,20210214,2160,22,12,0,83,84,106,140,108,140,182,109
"AL","Asian",20210228,2237,24,2021-02-28,20210221,2172,22,65,2,12,83,84,106,140,108,140,182
"AL","Asian",20210307,2273,24,2021-03-07,20210228,2237,24,36,0,65,12,83,84,106,140,108,140
"AL","Black",20200419,1831,80,2020-04-19,20200412,1279,43,552,37,NA,NA,NA,NA,NA,NA,NA,NA
"AL","Black",20200426,2411,98,2020-04-26,20200419,1831,80,580,18,552,NA,NA,NA,NA,NA,NA,NA
"AL","Black",20200503,3002,129,2020-05-03,20200426,2411,98,591,31,580,552,NA,NA,NA,NA,NA,NA
"AL","Black",20200510,3789,175,2020-05-10,20200503,3002,129,787,46,591,580,552,NA,NA,NA,NA,NA
"AL","Black",20200517,4607,215,2020-05-17,20200510,3789,175,818,40,787,591,580,552,NA,NA,NA,NA
"AL","Black",20200524,5972,239,2020-05-24,20200517,4607,215,1365,24,818,787,591,580,552,NA,NA,NA
"AL","Black",20200531,7534,278,2020-05-31,20200524,5972,239,1562,39,1365,818,787,591,580,552,NA,NA
"AL","Black",20200607,8524,304,2020-06-07,20200531,7534,278,990,26,1562,1365,818,787,591,580,552,NA
"AL","Black",20200614,10497,350,2020-06-14,20200607,8524,304,1973,46,990,1562,1365,818,787,591,580,552
"AL","Black",20200621,11080,359,2020-06-21,20200614,10497,350,583,9,1973,990,1562,1365,818,787,591,580
"AL","Black",20200628,13429,413,2020-06-28,20200621,11080,359,2349,54,583,1973,990,1562,1365,818,787,591
"AL","Black",20200705,15320,442,2020-07-05,20200628,13429,413,1891,29,2349,583,1973,990,1562,1365,818,787
"AL","Black",20200712,17650,479,2020-07-12,20200705,15320,442,2330,37,1891,2349,583,1973,990,1562,1365,818
"AL","Black",20200719,19864,537,2020-07-19,20200712,17650,479,2214,58,2330,1891,2349,583,1973,990,1562,1365
"AL","Black",20200726,22269,599,2020-07-26,20200719,19864,537,2405,62,2214,2330,1891,2349,583,1973,990,1562
"AL","Black",20200802,24645,653,2020-08-02,20200726,22269,599,2376,54,2405,2214,2330,1891,2349,583,1973,990
"AL","Black",20200809,26613,709,2020-08-09,20200802,24645,653,1968,56,2376,2405,2214,2330,1891,2349,583,1973
"AL","Black",20200816,27226,744,2020-08-16,20200809,26613,709,613,35,1968,2376,2405,2214,2330,1891,2349,583
"AL","Black",20200823,29593,792,2020-08-23,20200816,27226,744,2367,48,613,1968,2376,2405,2214,2330,1891,2349
"AL","Black",20200830,30604,837,2020-08-30,20200823,29593,792,1011,45,2367,613,1968,2376,2405,2214,2330,1891
"AL","Black",20200906,31327,859,2020-09-06,20200830,30604,837,723,22,1011,2367,613,1968,2376,2405,2214,2330
"AL","Black",20200913,32090,878,2020-09-13,20200906,31327,859,763,19,723,1011,2367,613,1968,2376,2405,2214
"AL","Black",20200920,32754,902,2020-09-20,20200913,32090,878,664,24,763,723,1011,2367,613,1968,2376,2405
"AL","Black",20200927,33576,933,2020-09-27,20200920,32754,902,822,31,664,763,723,1011,2367,613,1968,2376
"AL","Black",20201004,34310,948,2020-10-04,20200927,33576,933,734,15,822,664,763,723,1011,2367,613,1968
"AL","Black",20201011,35145,981,2020-10-11,20201004,34310,948,835,33,734,822,664,763,723,1011,2367,613
"AL","Black",20201018,36048,1005.5,2020-10-18,20201011,35145,981,903,24.5,835,734,822,664,763,723,1011,2367
"AL","Black",20201025,37070,1021,2020-10-25,20201018,36048,1005.5,1022,15.5,903,835,734,822,664,763,723,1011
"AL","Black",20201101,38319,1046,2020-11-01,20201025,37070,1021,1249,25,1022,903,835,734,822,664,763,723
"AL","Black",20201108,39381,1057,2020-11-08,20201101,38319,1046,1062,11,1249,1022,903,835,734,822,664,763
"AL","Black",20201115,40753,1095,2020-11-15,20201108,39381,1057,1372,38,1062,1249,1022,903,835,734,822,664
"AL","Black",20201122,42478,1126,2020-11-22,20201115,40753,1095,1725,31,1372,1062,1249,1022,903,835,734,822
"AL","Black",20201129,44525,1149,2020-11-29,20201122,42478,1126,2047,23,1725,1372,1062,1249,1022,903,835,734
"AL","Black",20201206,47761,1187,2020-12-06,20201129,44525,1149,3236,38,2047,1725,1372,1062,1249,1022,903,835
"AL","Black",20201213,51189,1225,2020-12-13,20201206,47761,1187,3428,38,3236,2047,1725,1372,1062,1249,1022,903
