"Date","State","Race","Cases","Deaths","DateAsDate"
20200726,"SD","Black",1006,2,2020-07-26
20200802,"SD","Black",1028,2,2020-08-02
20200809,"SD","Black",1040,2,2020-08-09
20200816,"SD","Black",1054,2,2020-08-16
20200823,"SD","Black",1082,2,2020-08-23
20200830,"SD","Black",1135,2,2020-08-30
20200906,"SD","Black",1187,2,2020-09-06
20200913,"SD","Black",1198,2,2020-09-13
20200920,"SD","Black",1236,2,2020-09-20
20200927,"SD","Black",1277,2,2020-09-27
20201004,"SD","Black",1305,2,2020-10-04
20201011,"SD","Black",1305,2,2020-10-11
20201018,"SD","Black",1370,3,2020-10-18
20201025,"SD","Black",1445,4,2020-10-25
20201101,"SD","Black",1520,4,2020-11-01
20201108,"SD","Black",1606,5,2020-11-08
20201115,"SD","Black",1711,5,2020-11-15
20201122,"SD","Black",1794,5,2020-11-22
20201129,"SD","Black",1870,5,2020-11-29
20201206,"SD","Black",1947,5,2020-12-06
20201213,"SD","Black",1995,5,2020-12-13
20201220,"SD","Black",2030,6,2020-12-20
20201227,"SD","Black",2068,6,2020-12-27
20210103,"SD","Black",2192,7,2021-01-03
20210110,"SD","Black",2114,7,2021-01-10
20210117,"SD","Black",2176,7,2021-01-17
20210124,"SD","Black",2290,7,2021-01-24
20210131,"SD","Black",2419,7,2021-01-31
20210207,"SD","Black",2437,7,2021-02-07
20210214,"SD","Black",2460,7,2021-02-14
20210221,"SD","Black",2483,7,2021-02-21
20210228,"SD","Black",2497,7,2021-02-28
20210307,"SD","Black",2519,7,2021-03-07
20200412,"SD","Latinx",472,5,2020-04-12
20200419,"SD","Latinx",472,5,2020-04-19
20200426,"SD","Latinx",472,5,2020-04-26
20200503,"SD","Latinx",472,5,2020-05-03
20200510,"SD","Latinx",611,5,2020-05-10
20200517,"SD","Latinx",696,5,2020-05-17
20200524,"SD","Latinx",782,5,2020-05-24
20200531,"SD","Latinx",881,5,2020-05-31
20200607,"SD","Latinx",944,5,2020-06-07
20200614,"SD","Latinx",986,5,2020-06-14
20200621,"SD","Latinx",1030,5,2020-06-21
20200628,"SD","Latinx",1077,5,2020-06-28
20200705,"SD","Latinx",1106,5,2020-07-05
20200712,"SD","Latinx",1126,5,2020-07-12
20200719,"SD","Latinx",1149,5,2020-07-19
20200726,"SD","Latinx",1175,5,2020-07-26
20200802,"SD","Latinx",1206,5,2020-08-02
20200809,"SD","Latinx",1233,5,2020-08-09
20200816,"SD","Latinx",1268,5,2020-08-16
20200823,"SD","Latinx",1313,5,2020-08-23
20200830,"SD","Latinx",1377,5,2020-08-30
20200906,"SD","Latinx",1423,5,2020-09-06
20200913,"SD","Latinx",1459,6,2020-09-13
20200920,"SD","Latinx",1491,6,2020-09-20
20200927,"SD","Latinx",1542,6,2020-09-27
20201004,"SD","Latinx",1605,6,2020-10-04
20201011,"SD","Latinx",1676,6,2020-10-11
20201018,"SD","Latinx",1765,6,2020-10-18
20201025,"SD","Latinx",1864,6,2020-10-25
20201101,"SD","Latinx",2055,6,2020-11-01
20201108,"SD","Latinx",2247,7,2020-11-08
20201115,"SD","Latinx",2474,7,2020-11-15
20201122,"SD","Latinx",2662,7,2020-11-22
20201129,"SD","Latinx",2858,9,2020-11-29
20201206,"SD","Latinx",2983,11,2020-12-06
20201213,"SD","Latinx",3129,13,2020-12-13
20201220,"SD","Latinx",3213,14,2020-12-20
20201227,"SD","Latinx",3262,15,2020-12-27
20210103,"SD","Latinx",3333,17,2021-01-03
20210110,"SD","Latinx",3394,17,2021-01-10
20210117,"SD","Latinx",3486,18,2021-01-17
20210124,"SD","Latinx",3770,20,2021-01-24
20210131,"SD","Latinx",3971,22,2021-01-31
20210207,"SD","Latinx",3996,22,2021-02-07
20210214,"SD","Latinx",4024,22,2021-02-14
20210221,"SD","Latinx",4057,23,2021-02-21
20210228,"SD","Latinx",4099,23,2021-02-28
20210307,"SD","Latinx",4145,23,2021-03-07
20200412,"SD","Multiracial",NA,NA,2020-04-12
20200419,"SD","Multiracial",NA,NA,2020-04-19
20200426,"SD","Multiracial",NA,NA,2020-04-26
20200503,"SD","Multiracial",NA,NA,2020-05-03
20200510,"SD","Multiracial",NA,NA,2020-05-10
20200517,"SD","Multiracial",NA,NA,2020-05-17
20200524,"SD","Multiracial",NA,NA,2020-05-24
20200531,"SD","Multiracial",NA,NA,2020-05-31
20200607,"SD","Multiracial",NA,NA,2020-06-07
20200614,"SD","Multiracial",NA,NA,2020-06-14
20200621,"SD","Multiracial",NA,NA,2020-06-21
20200628,"SD","Multiracial",NA,NA,2020-06-28
20200705,"SD","Multiracial",NA,NA,2020-07-05
20200712,"SD","Multiracial",NA,NA,2020-07-12
20200719,"SD","Multiracial",NA,NA,2020-07-19
20200726,"SD","Multiracial",NA,NA,2020-07-26
20200802,"SD","Multiracial",NA,NA,2020-08-02
20200809,"SD","Multiracial",NA,NA,2020-08-09
20200816,"SD","Multiracial",NA,NA,2020-08-16
20200823,"SD","Multiracial",NA,NA,2020-08-23
20200830,"SD","Multiracial",NA,NA,2020-08-30
20200906,"SD","Multiracial",NA,NA,2020-09-06
20200913,"SD","Multiracial",NA,NA,2020-09-13
20200920,"SD","Multiracial",NA,NA,2020-09-20
20200927,"SD","Multiracial",NA,NA,2020-09-27
20201004,"SD","Multiracial",NA,NA,2020-10-04
20201011,"SD","Multiracial",NA,NA,2020-10-11
20201018,"SD","Multiracial",NA,NA,2020-10-18
20201025,"SD","Multiracial",NA,NA,2020-10-25
20201101,"SD","Multiracial",NA,NA,2020-11-01
20201108,"SD","Multiracial",NA,NA,2020-11-08
20201115,"SD","Multiracial",NA,NA,2020-11-15
20201122,"SD","Multiracial",NA,NA,2020-11-22
20201129,"SD","Multiracial",NA,NA,2020-11-29
20201206,"SD","Multiracial",NA,NA,2020-12-06
20201213,"SD","Multiracial",NA,NA,2020-12-13
20201220,"SD","Multiracial",NA,NA,2020-12-20
20201227,"SD","Multiracial",NA,NA,2020-12-27
20210103,"SD","Multiracial",NA,NA,2021-01-03
20210110,"SD","Multiracial",NA,NA,2021-01-10
20210117,"SD","Multiracial",NA,NA,2021-01-17
20210124,"SD","Multiracial",NA,NA,2021-01-24
20210131,"SD","Multiracial",NA,NA,2021-01-31
20210207,"SD","Multiracial",NA,NA,2021-02-07
20210214,"SD","Multiracial",NA,NA,2021-02-14
20210221,"SD","Multiracial",NA,NA,2021-02-21
20210228,"SD","Multiracial",NA,NA,2021-02-28
20210307,"SD","Multiracial",NA,NA,2021-03-07
20200412,"SD","NHPI",NA,NA,2020-04-12
20200419,"SD","NHPI",NA,NA,2020-04-19
20200426,"SD","NHPI",NA,NA,2020-04-26
20200503,"SD","NHPI",NA,NA,2020-05-03
20200510,"SD","NHPI",NA,NA,2020-05-10
20200517,"SD","NHPI",NA,NA,2020-05-17
20200524,"SD","NHPI",NA,NA,2020-05-24
20200531,"SD","NHPI",NA,NA,2020-05-31
20200607,"SD","NHPI",NA,NA,2020-06-07
20200614,"SD","NHPI",NA,NA,2020-06-14
20200621,"SD","NHPI",NA,NA,2020-06-21
20200628,"SD","NHPI",NA,NA,2020-06-28
20200705,"SD","NHPI",NA,NA,2020-07-05
20200712,"SD","NHPI",NA,NA,2020-07-12
20200719,"SD","NHPI",NA,NA,2020-07-19
20200726,"SD","NHPI",NA,NA,2020-07-26
20200802,"SD","NHPI",NA,NA,2020-08-02
20200809,"SD","NHPI",NA,NA,2020-08-09
20200816,"SD","NHPI",NA,NA,2020-08-16
20200823,"SD","NHPI",NA,NA,2020-08-23
20200830,"SD","NHPI",NA,NA,2020-08-30
20200906,"SD","NHPI",NA,NA,2020-09-06
20200913,"SD","NHPI",NA,NA,2020-09-13
20200920,"SD","NHPI",NA,NA,2020-09-20
20200927,"SD","NHPI",NA,NA,2020-09-27
20201004,"SD","NHPI",NA,NA,2020-10-04
20201011,"SD","NHPI",NA,NA,2020-10-11
20201018,"SD","NHPI",NA,NA,2020-10-18
20201025,"SD","NHPI",NA,NA,2020-10-25
20201101,"SD","NHPI",NA,NA,2020-11-01
20201108,"SD","NHPI",NA,NA,2020-11-08
20201115,"SD","NHPI",NA,NA,2020-11-15
20201122,"SD","NHPI",NA,NA,2020-11-22
20201129,"SD","NHPI",NA,NA,2020-11-29
20201206,"SD","NHPI",NA,NA,2020-12-06
20201213,"SD","NHPI",NA,NA,2020-12-13
20201220,"SD","NHPI",NA,NA,2020-12-20
20201227,"SD","NHPI",NA,NA,2020-12-27
20210103,"SD","NHPI",NA,NA,2021-01-03
20210110,"SD","NHPI",NA,NA,2021-01-10
20210117,"SD","NHPI",NA,NA,2021-01-17
20210124,"SD","NHPI",NA,NA,2021-01-24
20210131,"SD","NHPI",NA,NA,2021-01-31
20210207,"SD","NHPI",NA,NA,2021-02-07
20210214,"SD","NHPI",NA,NA,2021-02-14
20210221,"SD","NHPI",NA,NA,2021-02-21
20210228,"SD","NHPI",NA,NA,2021-02-28
20210307,"SD","NHPI",NA,NA,2021-03-07
20200412,"SD","Other",355,13,2020-04-12
20200419,"SD","Other",355,13,2020-04-19
20200426,"SD","Other",355,13,2020-04-26
20200503,"SD","Other",355,13,2020-05-03
20200510,"SD","Other",462,13,2020-05-10
20200517,"SD","Other",503,13,2020-05-17
20200524,"SD","Other",594,13,2020-05-24
20200531,"SD","Other",594,13,2020-05-31
20200607,"SD","Other",631,13,2020-06-07
20200614,"SD","Other",660,13,2020-06-14
20200621,"SD","Other",679,13,2020-06-21
20200628,"SD","Other",701,13,2020-06-28
20200705,"SD","Other",731,13,2020-07-05
20200712,"SD","Other",751,13,2020-07-12
20200719,"SD","Other",791,13,2020-07-19
20200726,"SD","Other",843,13,2020-07-26
20200802,"SD","Other",861,13,2020-08-02
20200809,"SD","Other",910,13,2020-08-09
20200816,"SD","Other",954,14,2020-08-16
20200823,"SD","Other",1038,14,2020-08-23
20200830,"SD","Other",1263,15,2020-08-30
20200906,"SD","Other",1424,15,2020-09-06
20200913,"SD","Other",1582,15,2020-09-13
20200920,"SD","Other",1859,17,2020-09-20
20200927,"SD","Other",2208,18,2020-09-27
20201004,"SD","Other",2551,23,2020-10-04
20201011,"SD","Other",2999,24,2020-10-11
20201018,"SD","Other",3590,26,2020-10-18
20201025,"SD","Other",927,5,2020-10-25
20201101,"SD","Other",1081,5,2020-11-01
20201108,"SD","Other",1244,6,2020-11-08
20201115,"SD","Other",1490,8,2020-11-15
20201122,"SD","Other",1677,10,2020-11-22
20201129,"SD","Other",1830,11,2020-11-29
20201206,"SD","Other",1904,11,2020-12-06
20201213,"SD","Other",2003,11,2020-12-13
20201220,"SD","Other",2077,11,2020-12-20
20201227,"SD","Other",2127,13,2020-12-27
20210103,"SD","Other",2192,13,2021-01-03
20210110,"SD","Other",2229,15,2021-01-10
20210117,"SD","Other",2195,15,2021-01-17
20210124,"SD","Other",1814,14,2021-01-24
20210131,"SD","Other",1606,14,2021-01-31
20210207,"SD","Other",1626,14,2021-02-07
20210214,"SD","Other",1625,14,2021-02-14
20210221,"SD","Other",1644,14,2021-02-21
20210228,"SD","Other",1651,14,2021-02-28
20210307,"SD","Other",1662,14,2021-03-07
20200412,"SD","Unknown",0,34,2020-04-12
20200419,"SD","Unknown",0,34,2020-04-19
20200426,"SD","Unknown",0,34,2020-04-26
20200503,"SD","Unknown",0,34,2020-05-03
20200510,"SD","Unknown",0,34,2020-05-10
20200517,"SD","Unknown",0,44,2020-05-17
20200524,"SD","Unknown",0,50,2020-05-24
20200531,"SD","Unknown",0,62,2020-05-31
20200607,"SD","Unknown",0,65,2020-06-07
20200614,"SD","Unknown",0,75,2020-06-14
20200621,"SD","Unknown",0,81,2020-06-21
20200628,"SD","Unknown",0,91,2020-06-28
20200705,"SD","Unknown",0,97,2020-07-05
20200712,"SD","Unknown",0,109,2020-07-12
20200719,"SD","Unknown",0,118,2020-07-19
20200726,"SD","Unknown",0,123,2020-07-26
20200802,"SD","Unknown",0,135,2020-08-02
20200809,"SD","Unknown",0,0,2020-08-09
20200816,"SD","Unknown",1,0,2020-08-16
20200823,"SD","Unknown",0,0,2020-08-23
20200830,"SD","Unknown",0,0,2020-08-30
20200906,"SD","Unknown",0,0,2020-09-06
20200913,"SD","Unknown",0,0,2020-09-13
20200920,"SD","Unknown",0,0,2020-09-20
20200927,"SD","Unknown",0,0,2020-09-27
20201004,"SD","Unknown",0,0,2020-10-04
20201011,"SD","Unknown",0,0,2020-10-11
20201018,"SD","Unknown",0,0,2020-10-18
20201025,"SD","Unknown",3513,24,2020-10-25
20201101,"SD","Unknown",4919,28,2020-11-01
20201108,"SD","Unknown",5922,28,2020-11-08
20201115,"SD","Unknown",7417,39,2020-11-15
20201122,"SD","Unknown",8198,50,2020-11-22
20201129,"SD","Unknown",8872,61,2020-11-29
20201206,"SD","Unknown",9429,76,2020-12-06
20201213,"SD","Unknown",9947,95,2020-12-13
20201220,"SD","Unknown",10302,102,2020-12-20
20201227,"SD","Unknown",10535,104,2020-12-27
20210103,"SD","Unknown",10790,107,2021-01-03
20210110,"SD","Unknown",11018,116,2021-01-10
20210117,"SD","Unknown",10826,119,2021-01-17
20210124,"SD","Unknown",7335,95,2021-01-24
20210131,"SD","Unknown",5406,76,2021-01-31
20210207,"SD","Unknown",5447,74,2021-02-07
20210214,"SD","Unknown",5438,74,2021-02-14
20210221,"SD","Unknown",5450,74,2021-02-21
20210228,"SD","Unknown",5488,75,2021-02-28
20210307,"SD","Unknown",5501,76,2021-03-07
20200412,"SD","White",863,85,2020-04-12
20200419,"SD","White",863,85,2020-04-19
20200426,"SD","White",863,85,2020-04-26
20200503,"SD","White",863,85,2020-05-03
20200510,"SD","White",1058,85,2020-05-10
20200517,"SD","White",1190,85,2020-05-17
20200524,"SD","White",1380,85,2020-05-24
20200531,"SD","White",1539,85,2020-05-31
20200607,"SD","White",1701,85,2020-06-07
20200614,"SD","White",1914,85,2020-06-14
20200621,"SD","White",2102,85,2020-06-21
20200628,"SD","White",2273,85,2020-06-28
20200705,"SD","White",2464,85,2020-07-05
20200712,"SD","White",2716,85,2020-07-12
20200719,"SD","White",2958,85,2020-07-19
20200726,"SD","White",3292,85,2020-07-26
20200802,"SD","White",3711,85,2020-08-02
20200809,"SD","White",4201,86,2020-08-09
20200816,"SD","White",4713,90,2020-08-16
20200823,"SD","White",5485,98,2020-08-23
20200830,"SD","White",7023,101,2020-08-30
20200906,"SD","White",8394,106,2020-09-06
20200913,"SD","White",9566,114,2020-09-13
20200920,"SD","White",11060,130,2020-09-20
20200927,"SD","White",13110,145,2020-09-27
20201004,"SD","White",15222,164,2020-10-04
20201011,"SD","White",18333,197,2020-10-11
20201018,"SD","White",21694,223,2020-10-18
20201025,"SD","White",25700,265,2020-10-25
20201101,"SD","White",30897,315,2020-11-01
20201108,"SD","White",36484,399,2020-11-08
20201115,"SD","White",43295,489,2020-11-15
20201122,"SD","White",48789,625,2020-11-22
20201129,"SD","White",53747,722,2020-11-29
20201206,"SD","White",57985,852,2020-12-06
20201213,"SD","White",61657,967,2020-12-13
20201220,"SD","White",64349,1044,2020-12-20
20201227,"SD","White",66407,1110,2020-12-27
20210103,"SD","White",68805,1162,2021-01-03
20210110,"SD","White",70973,1214,2021-01-10
20210117,"SD","White",73046,1266,2021-01-17
20210124,"SD","White",77660,1323,2021-01-24
20210131,"SD","White",80302,1401,2021-01-31
20210207,"SD","White",81112,1429,2021-02-07
20210214,"SD","White",82062,1457,2021-02-14
20210221,"SD","White",82878,1471,2021-02-21
20210228,"SD","White",83802,1489,2021-02-28
20210307,"SD","White",84776,1499,2021-03-07
20200412,"TN","AIAN",61,0,2020-04-12
20200419,"TN","AIAN",61,0,2020-04-19
20200426,"TN","AIAN",61,0,2020-04-26
20200503,"TN","AIAN",61,0,2020-05-03
20200510,"TN","AIAN",61,0,2020-05-10
20200517,"TN","AIAN",61,0,2020-05-17
20200524,"TN","AIAN",61,0,2020-05-24
20200531,"TN","AIAN",61,0,2020-05-31
20200607,"TN","AIAN",61,0,2020-06-07
20200614,"TN","AIAN",61,0,2020-06-14
20200621,"TN","AIAN",61,0,2020-06-21
20200628,"TN","AIAN",61,0,2020-06-28
20200705,"TN","AIAN",72,0,2020-07-05
20200712,"TN","AIAN",78,0,2020-07-12
20200719,"TN","AIAN",92,0,2020-07-19
20200726,"TN","AIAN",111,2,2020-07-26
20200802,"TN","AIAN",133,3,2020-08-02
20200809,"TN","AIAN",150,4,2020-08-09
20200816,"TN","AIAN",175,4,2020-08-16
20200823,"TN","AIAN",198,4,2020-08-23
20200830,"TN","AIAN",204,4,2020-08-30
20200906,"TN","AIAN",218,4,2020-09-06
20200913,"TN","AIAN",229,4,2020-09-13
20200920,"TN","AIAN",245,4,2020-09-20
20200927,"TN","AIAN",256,4,2020-09-27
20201004,"TN","AIAN",267,4,2020-10-04
20201011,"TN","AIAN",280,4,2020-10-11
20201018,"TN","AIAN",288,4,2020-10-18
20201025,"TN","AIAN",309,4,2020-10-25
20201101,"TN","AIAN",326,4,2020-11-01
20201108,"TN","AIAN",352,4,2020-11-08
20201115,"TN","AIAN",378,4,2020-11-15
20201122,"TN","AIAN",405,4,2020-11-22
20201129,"TN","AIAN",425,5,2020-11-29
20201206,"TN","AIAN",457,5,2020-12-06
20201213,"TN","AIAN",527,6,2020-12-13
20201220,"TN","AIAN",606,6,2020-12-20
20201227,"TN","AIAN",691,8,2020-12-27
20210103,"TN","AIAN",761,8,2021-01-03
20210110,"TN","AIAN",823,9,2021-01-10
20210117,"TN","AIAN",872,9,2021-01-17
20210124,"TN","AIAN",898,9,2021-01-24
20210131,"TN","AIAN",927,9,2021-01-31
20210207,"TN","AIAN",950,9,2021-02-07
20210214,"TN","AIAN",971,9,2021-02-14
20210221,"TN","AIAN",985,9,2021-02-21
20210228,"TN","AIAN",1009,9,2021-02-28
20210307,"TN","AIAN",1032,9,2021-03-07
20200412,"TN","Asian",73,3,2020-04-12
20200419,"TN","Asian",130,3,2020-04-19
20200426,"TN","Asian",193,4,2020-04-26
20200503,"TN","Asian",295,6,2020-05-03
20200510,"TN","Asian",342,6,2020-05-10
20200517,"TN","Asian",364,7,2020-05-17
20200524,"TN","Asian",387,7,2020-05-24
20200531,"TN","Asian",411,7,2020-05-31
20200607,"TN","Asian",441,8,2020-06-07
20200614,"TN","Asian",469,10,2020-06-14
20200621,"TN","Asian",512,11,2020-06-21
20200628,"TN","Asian",556,11,2020-06-28
20200705,"TN","Asian",632,11,2020-07-05
20200712,"TN","Asian",710,12,2020-07-12
20200719,"TN","Asian",788,14,2020-07-19
20200726,"TN","Asian",898,15,2020-07-26
20200802,"TN","Asian",983,16,2020-08-02
20200809,"TN","Asian",1085,15,2020-08-09
20200816,"TN","Asian",1160,15,2020-08-16
20200823,"TN","Asian",1243,15,2020-08-23
20200830,"TN","Asian",1331,16,2020-08-30
20200906,"TN","Asian",1452,18,2020-09-06
20200913,"TN","Asian",1541,20,2020-09-13
20200920,"TN","Asian",1686,20,2020-09-20
20200927,"TN","Asian",1788,23,2020-09-27
20201004,"TN","Asian",1846,23,2020-10-04
20201011,"TN","Asian",1920,23,2020-10-11
20201018,"TN","Asian",2011,25,2020-10-18
20201025,"TN","Asian",2147,27,2020-10-25
20201101,"TN","Asian",2264,27,2020-11-01
20201108,"TN","Asian",2449,27,2020-11-08
20201115,"TN","Asian",2633,30,2020-11-15
20201122,"TN","Asian",2851,31,2020-11-22
20201129,"TN","Asian",3066,31,2020-11-29
20201206,"TN","Asian",3328,34,2020-12-06
20201213,"TN","Asian",3695,34,2020-12-13
20201220,"TN","Asian",4189,35,2020-12-20
20201227,"TN","Asian",4523,36,2020-12-27
20210103,"TN","Asian",4879,37,2021-01-03
20210110,"TN","Asian",5345,37,2021-01-10
20210117,"TN","Asian",5722,41,2021-01-17
20210124,"TN","Asian",5995,42,2021-01-24
20210131,"TN","Asian",6229,49,2021-01-31
20210207,"TN","Asian",6419,53,2021-02-07
20210214,"TN","Asian",6560,57,2021-02-14
20210221,"TN","Asian",6660,58,2021-02-21
20210228,"TN","Asian",6805,62,2021-02-28
20210307,"TN","Asian",6937,67,2021-03-07
20200412,"TN","Black",922,47,2020-04-12
20200419,"TN","Black",1470,47,2020-04-19
20200426,"TN","Black",1930,57,2020-04-26
20200503,"TN","Black",2630,65,2020-05-03
20200510,"TN","Black",3087,76,2020-05-10
20200517,"TN","Black",3687,97,2020-05-17
20200524,"TN","Black",4139,112,2020-05-24
20200531,"TN","Black",5202,127,2020-05-31
20200607,"TN","Black",5858,142,2020-06-07
20200614,"TN","Black",6570,162,2020-06-14
20200621,"TN","Black",7312,170,2020-06-21
20200628,"TN","Black",8549,201,2020-06-28
20200705,"TN","Black",10459,228,2020-07-05
20200712,"TN","Black",12551,263,2020-07-12
20200719,"TN","Black",15317,304,2020-07-19
20200726,"TN","Black",18149,336,2020-07-26
20200802,"TN","Black",20401,359,2020-08-02
20200809,"TN","Black",23066,406,2020-08-09
20200816,"TN","Black",25411,436,2020-08-16
20200823,"TN","Black",27512,478,2020-08-23
20200830,"TN","Black",29368,527,2020-08-30
20200906,"TN","Black",31000,549,2020-09-06
20200913,"TN","Black",32340,589,2020-09-13
20200920,"TN","Black",33861,610,2020-09-20
20200927,"TN","Black",34911,647,2020-09-27
20201004,"TN","Black",36155,690,2020-10-04
20201011,"TN","Black",37697,738,2020-10-11
20201018,"TN","Black",39164,763,2020-10-18
20201025,"TN","Black",41249,778,2020-10-25
20201101,"TN","Black",43013,798,2020-11-01
20201108,"TN","Black",45190,830,2020-11-08
20201115,"TN","Black",47680,868,2020-11-15
20201122,"TN","Black",50360,918,2020-11-22
20201129,"TN","Black",52819,965,2020-11-29
20201206,"TN","Black",56789,1025,2020-12-06
20201213,"TN","Black",61902,1082,2020-12-13
20201220,"TN","Black",67213,1148,2020-12-20
20201227,"TN","Black",71856,1206,2020-12-27
20210103,"TN","Black",51862,1283,2021-01-03
20210110,"TN","Black",82149,1391,2021-01-10
20210117,"TN","Black",85850,1497,2021-01-17
20210124,"TN","Black",88903,1567,2021-01-24
20210131,"TN","Black",91824,1675,2021-01-31
20210207,"TN","Black",94051,1785,2021-02-07
20210214,"TN","Black",95983,1877,2021-02-14
20210221,"TN","Black",97622,1904,2021-02-21
20210228,"TN","Black",100731,1963,2021-02-28
20210307,"TN","Black",102220,1994,2021-03-07
20200412,"TN","Latinx",NA,NA,2020-04-12
20200419,"TN","Latinx",NA,NA,2020-04-19
20200426,"TN","Latinx",NA,NA,2020-04-26
20200503,"TN","Latinx",NA,NA,2020-05-03
20200510,"TN","Latinx",NA,NA,2020-05-10
20200517,"TN","Latinx",NA,NA,2020-05-17
20200524,"TN","Latinx",NA,NA,2020-05-24
20200531,"TN","Latinx",NA,NA,2020-05-31
20200607,"TN","Latinx",NA,NA,2020-06-07
20200614,"TN","Latinx",NA,NA,2020-06-14
20200621,"TN","Latinx",NA,NA,2020-06-21
20200628,"TN","Latinx",NA,NA,2020-06-28
20200705,"TN","Latinx",NA,NA,2020-07-05
20200712,"TN","Latinx",NA,NA,2020-07-12
20200719,"TN","Latinx",NA,NA,2020-07-19
20200726,"TN","Latinx",NA,NA,2020-07-26
20200802,"TN","Latinx",NA,NA,2020-08-02
20200809,"TN","Latinx",NA,NA,2020-08-09
20200816,"TN","Latinx",NA,NA,2020-08-16
20200823,"TN","Latinx",NA,NA,2020-08-23
20200830,"TN","Latinx",NA,NA,2020-08-30
20200906,"TN","Latinx",NA,NA,2020-09-06
20200913,"TN","Latinx",NA,NA,2020-09-13
20200920,"TN","Latinx",NA,NA,2020-09-20
20200927,"TN","Latinx",NA,NA,2020-09-27
20201004,"TN","Latinx",NA,NA,2020-10-04
20201011,"TN","Latinx",NA,NA,2020-10-11
20201018,"TN","Latinx",NA,NA,2020-10-18
20201025,"TN","Latinx",NA,NA,2020-10-25
20201101,"TN","Latinx",NA,NA,2020-11-01
20201108,"TN","Latinx",NA,NA,2020-11-08
20201115,"TN","Latinx",NA,NA,2020-11-15
20201122,"TN","Latinx",NA,NA,2020-11-22
20201129,"TN","Latinx",NA,NA,2020-11-29
20201206,"TN","Latinx",NA,NA,2020-12-06
20201213,"TN","Latinx",NA,NA,2020-12-13
20201220,"TN","Latinx",NA,NA,2020-12-20
20201227,"TN","Latinx",NA,NA,2020-12-27
20210103,"TN","Latinx",NA,NA,2021-01-03
20210110,"TN","Latinx",NA,NA,2021-01-10
20210117,"TN","Latinx",NA,NA,2021-01-17
20210124,"TN","Latinx",NA,NA,2021-01-24
20210131,"TN","Latinx",NA,NA,2021-01-31
20210207,"TN","Latinx",NA,NA,2021-02-07
20210214,"TN","Latinx",NA,NA,2021-02-14
20210221,"TN","Latinx",NA,NA,2021-02-21
20210228,"TN","Latinx",NA,NA,2021-02-28
20210307,"TN","Latinx",NA,NA,2021-03-07
20200412,"TN","Multiracial",NA,NA,2020-04-12
20200419,"TN","Multiracial",NA,NA,2020-04-19
20200426,"TN","Multiracial",NA,NA,2020-04-26
20200503,"TN","Multiracial",NA,NA,2020-05-03
20200510,"TN","Multiracial",NA,NA,2020-05-10
20200517,"TN","Multiracial",NA,NA,2020-05-17
20200524,"TN","Multiracial",NA,NA,2020-05-24
20200531,"TN","Multiracial",NA,NA,2020-05-31
